timestamp,open,high,low,close,volume,RSI,stochrsi_k,stochrsi_d,macdA_macd,macdA_signal,macdA_hist,macdB_macd,macdB_signal,macdB_hist,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,ATR,Bollinger_upper,Bollinger_middle,Bollinger_lower,ADX
2025-10-01,114048.94,118649.1,113966.67,118594.99,20036.39516,63.04356820631584,78.40553272152044,59.847777161844135,390.50027943286113,-227.89820871274355,618.3984881456047,136.27072902159125,-186.21290671246908,322.48363573406033,114760.7349668516,113823.40711008414,113599.25335344192,113561.45054653223,104915.67145000001,2525.7578057910546,119421.42557927455,114238.81150000003,109056.1974207255,18.668764064225464
2025-10-02,118594.99,121022.07,118279.31,120529.35,19670.83503,66.4291448663107,88.66676805554225,75.68990113756136,1071.0336496040836,31.888162950621904,1039.1454866534618,668.9016835749935,-15.18998865497656,684.0916722299701,116683.60664456773,115042.66945370521,114259.26255787602,113834.70150549174,105071.03143557215,2541.2579625202657,120288.7469832493,114463.80800000003,108638.86901675077,20.34268093160628
2025-10-03,120529.35,123894.99,119248.3,122232.0,23936.328,69.11147684181343,100.0,89.02410025902088,1704.263914176685,366.36331319583456,1337.9006009808504,1214.406258412273,230.72926075847337,983.6769976537996,118533.07109637848,116349.82046212244,115018.57088569735,114164.00732880579,105241.78734168586,2691.6459651973896,121500.88789633254,114779.49350000003,108058.09910366751,22.506839795743904
2025-10-04,122232.21,122800.0,121510.0,122391.0,8208.16678,69.35769944344284,100.0,96.22225601851407,2117.6388152595464,716.6184136085769,1401.0204016509695,1640.6402556960384,512.7114597459864,1127.928795950052,119819.04739758566,117448.21674173654,115720.70699182141,114486.63449238203,105412.42627360938,2591.5283962547187,122632.91245836839,115135.64300000004,107638.37354163169,24.516415883871694
2025-10-05,122390.99,125708.42,122136.0,123482.31,22043.097553,71.0626998035428,100.0,99.99999999999999,2472.3981588413008,1067.7743626551216,1404.623796186179,2042.9435839873622,818.7578845942617,1224.1856993931005,121040.13493172378,118545.32460687535,116459.90727831461,114839.40608091607,105592.22611168292,2661.5920822365247,123877.25125848793,115542.27300000004,107207.29474151216,26.902764471740802
2025-10-06,123482.32,126199.63,123084.0,124658.54,19494.628793,72.81823507602022,100.0,99.99999999999999,2787.3092319634598,1411.6813365167893,1375.6278954466704,2428.687404341108,1140.743788543631,1287.9436157974772,122246.26995448252,119656.81831471619,117240.72944228465,115224.47015617427,105781.94067773582,2694.023362076773,125164.1309900265,115935.75200000005,106707.3730099736,29.197221145581608
2025-10-07,124658.54,125126.0,120574.94,121332.95,21633.99385,61.46453787044833,89.72302530311309,96.57434176770435,2566.6930792586936,1642.6836850651703,924.0093941935233,2437.941766107251,1400.183384056355,1037.7583820508962,121941.82996965501,119961.56953022233,117630.46473349564,115464.01838534391,105936.67708890264,2826.6688362141463,125703.56266976542,116180.02000000006,106656.4773302347,29.899765858981613
2025-10-08,121332.96,124197.25,121066.14,123306.0,17012.618,64.95568976253385,82.60612075855896,90.77638202055734,2570.020971728023,1828.1511423977408,741.8698293302823,2574.8038242874754,1635.107472102579,939.6963521848963,122396.55331310334,120569.64779745463,118170.99190173415,115771.54707611473,106109.50617259515,2848.4146336274216,126506.91555461152,116491.64350000008,106476.37144538864,30.55212880713876
2025-10-09,123306.01,123762.94,119651.47,121662.4,21559.36007,60.07330061253919,70.27461506937225,80.86792037701476,2326.242206725874,1927.7693552633675,398.47285146250647,2521.5760485108767,1812.4011873842387,709.174861126638,122151.83554206889,120768.33001609924,118503.50695871185,116002.56091626709,106264.26133505689,2938.632874082606,127047.00917239756,116793.14450000008,106539.2798276026,30.40351551372098
2025-10-10,121662.41,122550.0,102000.0,112774.5,64171.93927,41.78353666740045,50.52361582220484,67.80145055004535,1112.721277669436,1764.759739744581,-652.0384620751452,1742.1311979906168,1798.3471895055143,-56.215991514897496,119026.05702804592,119314.90637680846,117957.88724835834,115875.97029209975,106329.03982923542,4196.587668790991,127041.8930268411,116647.58800000008,106253.28297315905,30.833491464355337
2025-10-11,112774.49,113322.39,109561.59,110644.4,35448.51652,38.73939437134055,24.307187033425638,48.36847264166757,9.59146800894814,1413.7260853974544,-1404.1346173885063,941.6791789449344,1627.0135873933982,-685.3344084484638,116232.17135203061,117738.45067193419,117261.3646532766,115670.81067280172,106371.97873640721,4165.459978163063,127125.11318735138,116418.19350000008,105711.27381264878,31.232754847087243
2025-10-12,110644.4,115770.0,109565.06,114958.8,32255.30272,47.13968976663084,11.521890254756059,28.784231036795507,-273.9252267688862,1076.1958229641864,-1350.1210497330726,647.9816805023584,1431.2072060151902,-783.2255255128318,115807.71423468707,117233.05964067343,117042.07278153597,115642.88868563302,106457.41974400515,4311.137122579988,127124.73458702011,116533.58400000006,105942.43341298001,30.87139347950157
2025-10-13,114958.81,115963.81,113616.5,115166.0,22557.24033,47.51193390781292,16.797162674026936,17.542079987402875,-440.1509607691405,772.926466217521,-1213.0774269866615,427.0211711185548,1230.3699990358632,-803.3488279173084,115593.80948979138,116857.23061509644,116863.39918329444,115624.18716854937,106544.0722838658,4170.863756681417,127100.27543268458,116691.94400000006,106283.61256731555,30.478471672873585
2025-10-14,115166.0,115409.96,109866.0,113028.14,31870.32974,44.06401956022871,22.00530657288613,16.77478650055637,-781.7445309231698,461.9922667893828,-1243.7367977125527,78.49608631792944,999.9952164922764,-921.499130174347,114738.58632652758,116161.03232144254,116498.13640393307,115522.38139723371,106608.5903705935,4268.942059775602,127105.16304712792,116678.00100000008,106250.83895287223,30.7379794381412
2025-10-15,113028.13,113612.35,110164.0,110763.28,22986.48811,40.69472728394488,15.701333834555918,18.167934360489657,-1250.256763846366,119.542460662233,-1369.799224508599,-376.1320124440099,724.7697707050191,-1100.9017831490291,113413.48421768505,115179.62280845299,115951.95960355848,115335.74996989121,106649.93056591098,4210.328341220202,126958.78757123834,116766.44050000006,106574.09342876177,30.978950934461125
2025-10-16,110763.28,111982.45,107427.0,108194.28,29857.17252,37.21840700548122,7.120702026006035,14.942447477816025,-1828.740362809418,-270.1141040320972,-1558.6262587773208,-932.9701865458919,393.22177925483686,-1326.1919658007287,111673.7494784567,113909.56047964335,115213.13297464815,115055.69232401313,106665.2972269467,4234.979888275901,127106.08765009047,116693.98150000004,106281.8753499096,31.62717493925573
2025-10-17,108194.27,109240.0,103528.23,106431.68,37920.66838,35.008713037403744,1.9125581271468377,8.244864662569594,-2379.3700025169674,-691.9652837290712,-1687.4047187878962,-1499.2135401978303,14.73471536430344,-1513.9482555621337,109926.3929856378,112549.94584698092,114376.80411991975,114717.49576228713,106662.97267742484,4340.464896256194,127461.20681530998,116533.77300000004,105606.3391846901,32.74951427935601
2025-10-18,106431.68,107499.0,106322.2,107185.01,11123.18766,36.73748218098142,1.5241038503581248,3.5191213345036627,-2617.5990126230026,-1077.0920295078574,-1540.5069831151452,-1865.671739894402,-361.3465756874377,-1504.3251642069642,109012.59865709186,111574.50296571165,113691.87134659405,114422.10416376607,106668.16707864449,4114.488832237895,127809.65635313433,116284.82600000003,104759.99564686573,33.791686523734846
2025-10-19,107185.0,109450.07,106103.36,108642.78,15480.66423,40.06014290319586,5.9775057038496655,3.1380558937848733,-2555.6940316438995,-1372.812429935066,-1182.8816017088336,-2015.232303874407,-692.1237213248316,-1323.1085825495754,108889.32577139458,111041.46242649136,113211.00550406128,114195.46400048112,106687.81496840922,4059.6474870780453,127976.42658282653,116001.36700000001,104026.30741717349,34.06595353446667
2025-10-20,108642.77,111705.56,107402.52,110532.09,19193.4416,44.15398082175852,16.156905857544754,7.886171803917512,-2239.8686366054026,-1546.2236712691333,-693.6449653362693,-1958.7295855809643,-945.4448941760581,-1013.2846914049062,109436.91384759638,110948.84925803839,112955.87069415068,114051.80227497205,106726.06646126087,4077.03266657247,128011.5237899702,115825.525,103639.52621002978,33.57532536395025
2025-10-21,110532.09,114000.0,107473.72,108297.67,37228.01659,40.62047202416527,20.879129795429765,14.337847118941392,-2214.4837057984114,-1679.875678174989,-534.6080276234225,-2070.3836999028426,-1170.432655321415,-899.9510445814276,109057.1658983976,110466.81666566778,112512.232532803,113826.15002889471,106741.70430741747,4251.978904674436,127850.11478644844,115310.65899999999,102771.20321355153,32.42301335676915
2025-10-22,108297.66,109163.88,106666.69,107567.44,28610.78451,39.50772141821982,22.40894811572527,19.814994589566595,-2223.391686825722,-1788.5788799051356,-434.81280692058635,-2192.519844173221,-1374.8500930917762,-817.6697510814447,108560.59059893173,109939.65727191001,112041.29991063128,113580.71041991845,106749.92058296555,4126.636840054834,127394.5068417493,114662.56349999997,101930.62015825065,31.51946654227759
2025-10-23,107567.45,111293.61,107500.0,110078.18,17573.09294,45.07857127916509,39.07558586466704,27.45455459194069,-1895.6806197130936,-1809.9992278667273,-85.6813918463663,-2062.9376227990288,-1512.4675990332266,-550.4700237658021,109066.45373262114,109964.84322247183,111854.33610961877,113443.35628580401,106783.03759209027,4102.849208622346,126439.10717482322,114054.87249999998,101670.63782517675,30.045105897706637
2025-10-24,110078.19,112104.98,109700.01,111004.89,15005.16913,47.018012179889524,64.8458060975493,42.110113359313864,-1519.3402370250406,-1751.86742969839,232.52719267334942,-1863.9782456791,-1582.7697283624013,-281.2085173166986,109712.59915508077,110153.94263656785,111773.43648013128,113347.73015694895,106825.04607376101,3981.5721222921784,125319.2100477929,113485.567,101651.92395220709,28.44187886287375
2025-10-25,111004.9,111943.19,110672.86,111646.27,6407.96864,48.376751979942384,92.19591925709558,65.37243707310397,-1150.375275240076,-1631.5689988067272,481.1937235666512,-1635.6922579563106,-1593.3542342811832,-42.33802367512749,110357.15610338718,110425.27488446461,111761.32538678544,113281.00622922546,106873.01845113652,3787.91197069988,123817.30920154027,112893.76499999998,101970.2207984597,26.953168044814642
2025-10-26,111646.27,115466.8,111260.45,114559.4,13454.47737,54.13062186179112,98.68321468779207,85.24164668081232,-543.2029491852882,-1413.8957888824393,870.6928396971512,-1205.808908510182,-1515.845169126983,310.036260616801,111757.90406892479,111176.93399638013,112027.80868328206,113331.13931827544,106949.49985958292,3817.8004013641744,121937.46096605326,112388.80799999999,102840.15503394672,25.4813154035302
2025-10-27,114559.41,116400.0,113830.01,114107.65,21450.23241,53.14145148482847,98.27567706751624,96.38493700413464,-160.2115151428443,-1163.1589341345202,1002.9474189916759,-891.3013394739392,-1390.9364031963742,499.635063722435,112541.15271261653,111709.79145158375,112225.88880868377,113361.59071755875,107020.72523411443,3728.6710869810195,120701.99238922301,112027.54299999998,103353.09361077694,24.353086029710237
2025-10-28,114107.65,116086.0,112211.0,112898.45,15523.42257,50.48224880869023,91.91582898852828,96.29157358127888,-25.827029505031533,-935.6925532086225,909.865523703591,-731.1953940526582,-1258.988201367631,527.7928073149728,112660.25180841102,111925.91118765943,112289.94225547579,113343.42833647801,107079.21005765558,3739.123152196661,118498.15102255135,111507.16549999997,104516.1799774486,22.816165281781362
2025-10-29,112898.44,113643.73,109200.0,110021.29,21079.71376,44.744889775462745,75.55461008072035,88.58203871225497,-251.96597697753168,-798.9472379624043,546.9812609848726,-826.940589018297,-1172.5786788977643,345.6380898794673,111780.59787227401,111579.6164262668,112073.88013590667,113213.14840171416,107108.48448494259,3789.4522127540417,116153.35366364992,110925.10999999999,105696.86633635005,21.8004636411344
2025-10-30,110021.3,111592.0,106304.34,108322.88,25988.82838,41.72991266958113,55.66200256604677,74.37748054509846,-590.7997930825222,-757.3177489864279,166.51795590390566,-1028.0165042874723,-1143.666243975706,115.6497396882337,110628.02524818268,110987.48253058192,111716.64202772509,113021.3731702744,107120.56802240585,3896.4670547001815,115975.72860938538,110702.52899999998,105429.32939061458,21.531413351260966
2025-10-31,108322.87,111190.0,108275.28,109608.01,21518.20439,44.762834173221805,44.068818854949065,58.42847716723873,-667.6753994493774,-739.3892790790178,71.71387962964036,-1071.3218338654406,-1129.197361953653,57.87552808821238,110288.02016545512,110736.6693432034,111515.8199298465,112887.51579104795,107145.31868884957,3826.34226507874,115945.50049212169,110650.70949999997,105355.91850787825,21.281580939235635
2025-11-01,109608.01,110564.49,109394.81,110098.1,7378.50431,45.91887893338992,41.71112728830468,47.14731623643351,-649.8837100375822,-721.4881652707306,71.60445523314843,-1053.946216482189,-1114.1471328593602,60.200916377171325,110224.71344363675,110620.56582625733,111380.79898414684,112778.12693649705,107174.69959741824,3636.5806747159736,115321.7048525713,110407.6745,105493.64414742868,21.049593699497827
2025-11-02,110098.1,111250.01,109471.34,110540.68,12107.00087,46.99767367471876,47.068291727576245,44.28274595694334,-572.3612158754113,-691.6627753916667,119.30155951625545,-993.016530880137,-1089.9210124635156,96.90448158337858,110330.03562909116,110606.04113057417,111300.78765232333,112690.38391937951,107208.19193973248,3503.8727693791184,114581.96910391716,110176.40849999999,105770.84789608282,20.584410541772474
2025-11-03,110540.69,110750.0,105306.56,106583.04,28681.18779,39.424344966111164,31.687990184328584,40.15580306673652,-944.3708195194486,-742.2043842172232,-202.1664353022254,-1249.672343802973,-1121.871278731407,-127.80106507156597,109081.03708606077,109874.58637956069,110851.47835210206,112450.88023626659,107201.9715224217,3642.413285852039,114320.64608596038,109854.15349999999,105387.66091403959,21.143563548355893
2025-11-04,106583.05,107299.0,98944.36,101497.22,50534.87376,32.235566039250344,17.073567325447556,31.943283079117474,-1743.3359573592898,-942.4306988456365,-800.9052585136533,-1842.2211163914908,-1265.9412462634239,-576.2798701280669,106553.09805737385,108351.4288560042,109960.59660428281,112021.32493288358,107145.2078256812,3979.000908291179,115126.12055879214,109390.85049999999,103655.58044120783,22.74065555551187
2025-11-05,101497.23,104534.74,98966.8,103885.16,33778.77571,37.956103272146144,8.709024355788676,19.15686062185495,-1987.3349179063662,-1151.4115426577823,-835.9233752485839,-2094.9838172355812,-1431.7497604578552,-663.234056777726,105663.78537158256,107539.37997309434,109381.98359435111,111702.25964139795,107112.7695388585,4092.496557698952,115378.92630693127,109175.39449999998,102971.86269306869,24.223669562156708
2025-11-06,103885.16,104200.0,100300.95,101346.04,25814.62139,34.61040914351372,12.324518075027482,12.702369918754584,-2389.0800037683803,-1398.9452348799018,-990.1347688884784,-2471.693696048067,-1639.7385475758977,-831.9551484721694,104224.53691438837,106413.31815980446,108616.65563298434,111296.13338095097,107055.38914543702,4078.6789464347416,115919.63620599358,108921.11249999997,101922.58879400637,25.600753996898337
2025-11-07,101346.04,104096.36,99260.86,103339.08,32059.50942,39.14480804455656,22.843242882590676,14.625595104468957,-2386.3911741478514,-1596.4344227334918,-789.9567514143596,-2579.680368097179,-1827.726911680154,-751.9534564170249,103929.38460959225,105854.36576711274,108114.02938222393,110984.09207189406,107018.4109449849,4132.737593117975,116108.54697584304,108728.81599999996,101349.08502415688,27.045998894928864
2025-11-08,103339.09,103406.22,101454.0,102312.94,12390.77985,37.695451170789035,22.446422547945733,19.204727835187978,-2439.624546900377,-1765.072447566869,-674.5520993335081,-2716.744565650224,-2005.530442474168,-711.2141231760561,103390.56973972816,105210.47017309224,107561.54467915499,110644.04689260409,106971.59033856714,3976.9863364666912,116304.78705422902,108412.32399999998,100519.86094577094,28.38801201452864
2025-11-09,102312.95,105495.62,101400.0,104722.96,16338.97096,43.03054368134615,36.0429521609198,27.11087253048542,-2148.4102232008736,-1841.7400026936698,-306.6702205072038,-2600.91868549207,-2124.608091077748,-476.3105944143217,103834.69982648545,105121.83195980274,107291.20328114023,110411.84740661962,106949.21590733762,3985.460169576213,116107.92490742882,108121.86749999998,100135.81009257113,28.720551912731917
2025-11-10,104722.95,106670.11,104265.02,106011.13,22682.25673,45.70666581022723,50.13344891469287,36.20760787451948,-1750.899697601184,-1823.5719416751726,72.67224407398862,-2377.7718143084203,-2175.240835723883,-202.53097858453748,104560.1765509903,105283.52251256588,107169.29154007926,110239.27025341886,106939.88171920492,3872.576586035055,116045.55589672652,108007.54049999997,99969.52510327342,28.550220197827343
2025-11-11,106011.13,107500.0,102476.09,103058.99,24196.50718,40.958201437152994,61.51724768957507,49.2312162550626,-1760.8610700853314,-1811.0297673572045,50.16869727187304,-2411.3428774630156,-2222.461244071709,-188.88163339130642,104059.78103399354,104879.06205573572,106777.8342505479,109957.69063563773,106901.26588120288,3954.814687032551,116104.69710891628,107782.11799999999,99459.53889108369,28.79396211541712
2025-11-12,103059.0,105333.33,100813.59,101654.37,20457.63906,38.88807591339495,59.32681440493517,56.99250366973438,-1880.338782664854,-1824.8915704187343,-55.44721224611976,-2522.2147602483747,-2282.4119473070423,-239.80281294133238,103257.9773559957,104292.75440923832,106289.88527430524,109632.0702185539,106849.05796198694,3995.1664951016546,116021.82792915494,107360.92749999999,98700.02707084504,29.365420551058623
2025-11-13,101654.37,104085.01,98000.4,99692.02,36198.50771,36.13989691128996,43.5337026847592,54.792588259756485,-2134.551428826875,-1886.8235421003624,-247.72788672651268,-2736.8777480688295,-2373.3051074593996,-363.57264060943,102069.32490399713,103456.25724392226,105661.51715294283,109242.26432763021,106777.84365390746,4144.412459737251,115896.82902685084,106795.28399999999,97693.73897314913,30.41337602994674
2025-11-14,99692.03,99866.02,94012.45,94594.0,47288.14481,30.17405217213072,23.837699888733273,42.23273899280922,-2824.045074844398,-2074.2678486491695,-749.7772261952286,-3280.5511687478865,-2554.754319717097,-725.7968490307894,99577.54993599809,101844.9377450273,104607.46790028161,108667.82258929177,106656.6113787442,4266.495141184591,116189.53226200138,105942.67049999998,95695.80873799858,31.98162675366321
2025-11-15,94594.0,96846.68,94558.49,95596.24,15110.89391,32.53201868675822,13.488045893027925,26.953149488840136,-3119.6425319714617,-2283.342785313628,-836.2997466578336,-3589.170160234353,-2761.6374878205484,-827.5326724138044,98250.44662399872,100708.81088229506,103749.25571930241,108155.21150735876,106546.55793218953,4125.187631099977,115385.00242881142,104994.5125,94604.02257118857,33.437859568542784
2025-11-16,95596.23,96635.11,93005.55,94261.44,23889.4051,31.02915400501562,6.507003548788245,14.610916443516485,-3395.289106479773,-2505.732049546857,-889.5570569329161,-3896.5432144162332,-2988.6186331396852,-907.924581276548,96920.77774933248,99536.56163096869,102845.65422222599,107610.35772275645,106424.31795276476,4089.7856574499783,114511.88679481467,104002.202,93492.51720518534,35.00442719538894
2025-11-17,94261.45,96043.0,91220.0,92215.14,39218.59806,28.83030272113813,6.507003548788245,8.834017663534809,-3729.391945486015,-2750.464028734689,-978.9279167513264,-4256.195114821792,-3242.1339294761065,-1014.0611853456858,95352.23183288833,98205.39406170165,101833.2242962997,107006.62369441307,106282.93309751336,4142.158110489266,113836.97397261714,102968.0365,92099.09902738286,36.68979445903789
2025-11-18,92215.14,93836.01,89253.78,92960.83,39835.14769,30.75597304451031,5.638553499220012,6.217520198932171,-3785.4384281203093,-2957.458908611813,-827.9795195084962,-4429.984779073187,-3479.7040993955225,-950.2806796776649,94555.09788859222,97251.83695957408,100988.23436331877,106455.80825541647,106150.37485773712,4173.591816882889,113308.8675382312,102115.0135,90921.1594617688,38.48850365480854
2025-11-19,92960.83,92980.22,88608.0,91554.96,32286.6376,29.154345101819644,4.443518018223926,5.529691688744065,-3886.9267759138893,-3143.352482072228,-743.5742938416611,-4627.809789195249,-3709.325237355468,-918.4845518397815,93555.05192572816,96216.04114874243,100089.82728109794,105871.46126500798,106005.14684920241,4187.7795442483975,112984.99746932782,101276.61750000001,89568.2375306722,40.232798265961854
2025-11-20,91554.96,93160.0,86100.0,86637.23,39733.19073,24.373043591179606,4.443518018223926,4.8418631785559585,-4407.532503378243,-3396.1884863334312,-1011.3440170448116,-5122.359870753047,-3991.9321640349835,-1130.4277067180637,91249.11128381877,94474.43912169835,98808.627540041,105117.17768598806,105812.43125866308,4392.938148230654,112808.35875105519,100128.0785,87447.79824894482,42.12307052211397
2025-11-21,86637.22,87498.94,80600.0,85129.43,72256.12679,23.1210171014809,0.6400320159245236,3.1756893507907957,-4826.1628210479685,-3682.1833532763385,-1143.97946777163,-5571.733753788329,-4307.892481985653,-1263.8412718026757,89209.21752254585,92775.34655411683,97505.84682194186,104333.34444340029,105606.6302511142,4571.938280499894,112283.6290365784,98879.64499999999,85475.66096342159,44.340574293828254
2025-11-22,85129.42,85620.0,83500.0,84739.74,14193.93263,22.79510125003324,4.736951571734001e-15,1.6945166780494887,-5039.720625336951,-3953.690807688461,-1086.0298176484903,-5891.398149285626,-4624.593615445648,-1266.804533839978,87719.39168169723,91314.32718064103,96290.02712461406,103564.96779856106,105398.9995023469,4396.799831892758,111220.49445737092,97589.598,83958.70154262907,46.39968493899153
2025-11-23,84739.75,88127.64,84667.57,86830.0,19734.46418,28.60826079639478,8.45738772529629,3.0324732470736095,-4830.676869651885,-4129.088020081146,-701.5888495707386,-5907.964634085089,-4881.267819173536,-1026.6968149115528,87422.92778779815,90498.99496597903,95389.0721603651,102908.69455155867,105214.23333814443,4329.890558186132,110345.19533783854,96601.946,82858.69666216146,47.1591883861805
